  840,      0.001649,      0.000482,      0.000696,      0.006944
  845,      0.001642,      0.000477,      0.000690,      0.006914
  850,      0.001638,      0.000471,      0.000684,      0.006891
  855,      0.001634,      0.000466,      0.000677,      0.006875
  860,      0.001632,      0.000460,      0.000671,      0.006864
  865,      0.001630,      0.000455,      0.000665,      0.006859
  870,      0.001630,      0.000450,      0.000660,      0.006863
  875,      0.001631,      0.000444,      0.000655,      0.006877
  880,      0.001633,      0.000439,      0.000651,      0.006901
  885,      0.001637,      0.000433,      0.000647,      0.006933
  890,      0.001641,      0.000427,      0.000644,      0.006973
  895,      0.001647,      0.000421,      0.000641,      0.007020
  900,      0.001654,      0.000414,      0.000639,      0.007074
  905,      0.001663,      0.000408,      0.000636,      0.007134
  910,      0.001672,      0.000401,      0.000634,      0.007196
  915,      0.001683,      0.000394,      0.000632,      0.007258
  920,      0.001695,      0.000388,      0.000630,      0.007321
  925,      0.001707,      0.000381,      0.000628,      0.007383
  930,      0.001720,      0.000375,      0.000626,      0.007444
  935,      0.001731,      0.000369,      0.000624,      0.007504
  940,      0.001742,      0.000364,      0.000622,      0.007561
  945,      0.001752,      0.000359,      0.000621,      0.007614
  950,      0.001761,      0.000355,      0.000620,      0.007661
  955,      0.001769,      0.000352,      0.000620,      0.007700
  960,      0.001774,      0.000349,      0.000620,      0.007731
  965,      0.001777,      0.000346,      0.000621,      0.007752
  970,      0.001777,      0.000342,      0.000621,      0.007761
  975,      0.001775,      0.000339,      0.000621,      0.007757
  980,      0.001769,      0.000336,      0.000620,      0.007738
  985,      0.001761,      0.000332,      0.000619,      0.007705
  990,      0.001750,      0.000329,      0.000617,      0.007658
  995,      0.001738,      0.000325,      0.000615,      0.007598
 1000,      0.001724,      0.000322,      0.000613,      0.007527
 1005,      0.001710,      0.000319,      0.000609,      0.007454
 1010,      0.001695,      0.000316,      0.000605,      0.007388
 1015,      0.001682,      0.000313,      0.000601,      0.007336
 1020,      0.001669,      0.000310,      0.000596,      0.007286
 1025,      0.001656,      0.000308,      0.000590,      0.007236
 1030,      0.001641,      0.000306,      0.000584,      0.007181
 1035,      0.001626,      0.000304,      0.000577,      0.007121
 1040,      0.001610,      0.000303,      0.000572,      0.007054
 1045,      0.001594,      0.000302,      0.000567,      0.006980
 1050,      0.001576,      0.000302,      0.000562,      0.006900
 1055,      0.001559,      0.000303,      0.000558,      0.006813
 1060,      0.001540,      0.000304,      0.000554,      0.006720
 1065,      0.001522,      0.000306,      0.000550,      0.006623
 1070,      0.001503,      0.000307,      0.000546,      0.006522
 1075,      0.001485,      0.000310,      0.000542,      0.006418
 1080,      0.001466,      0.000312,      0.000537,      0.006313
 1085,      0.001448,      0.000314,      0.000532,      0.006207
 1090,      0.001431,      0.000317,      0.000526,      0.006103
 1095,      0.001414,      0.000318,      0.000519,      0.006002
 1100,      0.001398,      0.000320,      0.000512,      0.005906
 1105,      0.001383,      0.000321,      0.000505,      0.005815
 1110,      0.001370,      0.000322,      0.000497,      0.005731
 1115,      0.001358,      0.000323,      0.000488,      0.005656
 1120,      0.001349,      0.000323,      0.000480,      0.005592
 1125,      0.001341,      0.000323,      0.000472,      0.005541
 1130,      0.001336,      0.000322,      0.000465,      0.005506
 1135,      0.001334,      0.000321,      0.000459,      0.005490
 1140,      0.001335,      0.000320,      0.000452,      0.005496
 1145,      0.001340,      0.000319,      0.000446,      0.005515
 1150,      0.001348,      0.000318,      0.000440,      0.005546
 1155,      0.001359,      0.000317,      0.000434,      0.005584
 1160,      0.001370,      0.000315,      0.000428,      0.005626
 1165,      0.001382,      0.000313,      0.000421,      0.005670
 1170,      0.001394,      0.000310,      0.000415,      0.005716
 1175,      0.001406,      0.000308,      0.000409,      0.005760
 1180,      0.001417,      0.000305,      0.000402,      0.005802
 1185,      0.001428,      0.000302,      0.000396,      0.005842
 1190,      0.001438,      0.000300,      0.000390,      0.005878
 1195,      0.001447,      0.000297,      0.000385,      0.005911
 1200,      0.001454,      0.000294,      0.000379,      0.005940
 1205,      0.001461,      0.000291,      0.000374,      0.005965
 1210,      0.001467,      0.000288,      0.000370,      0.005988
 1215,      0.001472,      0.000284,      0.000367,      0.006010
 1220,      0.001475,      0.000280,      0.000364,      0.006031
 1225,      0.001477,      0.000276,      0.000363,      0.006050
 1230,      0.001478,      0.000272,      0.000362,      0.006066
 1235,      0.001478,      0.000268,      0.000362,      0.006078
 1240,      0.001476,      0.000264,      0.000363,      0.006088
 1245,      0.001473,      0.000260,      0.000365,      0.006093
 1250,      0.001468,      0.000256,      0.000367,      0.006092
 1255,      0.001462,      0.000251,      0.000369,      0.006083
 1260,      0.001455,      0.000247,      0.000372,      0.006066
 1265,      0.001446,      0.000242,      0.000375,      0.006041
 1270,      0.001436,      0.000237,      0.000379,      0.006008
 1275,      0.001425,      0.000233,      0.000382,      0.005968
 1280,      0.001413,      0.000228,      0.000386,      0.005924
 1285,      0.001400,      0.000224,      0.000390,      0.005874
 1290,      0.001386,      0.000219,      0.000393,      0.005818
 1295,      0.001371,      0.000215,      0.000397,      0.005757
 1300,      0.001355,      0.000211,      0.000400,      0.005692
 1305,      0.001339,      0.000208,      0.000404,      0.005626
 1310,      0.001322,      0.000206,      0.000406,      0.005558
 1315,      0.001305,      0.000203,      0.000409,      0.005490
 1320,      0.001289,      0.000201,      0.000411,      0.005418
 1325,      0.001273,      0.000200,      0.000413,      0.005342
